iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
9555,105335,0,762867,13.807780,0.000000,0.534618,,0.969353,0,533,0,72.488489
9556,105335,0,762867,13.807780,0.000000,2.032796,,0.969464,0,533,0,72.491368
9557,105335,0,762867,13.807780,0.000000,0.029103,,0.969366,0,533,0,72.494246
9558,105335,0,762867,13.807780,0.000000,0.036638,,0.969268,0,533,0,72.497123
9559,105335,0,762867,13.807780,0.000000,5.003830,timeout,0.969690,0,534,0,72.489540
9560,105335,0,762867,13.807780,0.000000,0.027664,,0.969592,0,534,0,72.492417
9561,105335,0,762867,13.807780,0.000000,0.022781,non_zero_exit,0.969493,0,534,0,72.484836
9562,105335,0,762867,13.807780,0.000000,0.027661,non_zero_exit,0.969394,0,534,0,72.477256
9563,105335,0,762867,13.807780,0.000000,2.534815,,0.969558,0,534,0,72.480134
9564,105335,0,762867,13.807780,0.000000,0.029804,,0.969460,0,534,0,72.483011
9565,105337,2,762867,13.808043,0.000262,1.030648,,0.969466,0,534,0,72.485888
9566,105337,0,762867,13.808043,0.000000,0.024364,,0.969367,0,534,0,72.488763
9567,105337,0,762867,13.808043,0.000000,0.023257,non_zero_exit,0.969268,0,534,0,72.481187
9568,105337,0,762867,13.808043,0.000000,0.034638,non_zero_exit,0.969171,0,534,0,72.473613
9569,105337,0,762867,13.808043,0.000000,0.829724,,0.969156,0,534,0,72.476489
9570,105337,0,762867,13.808043,0.000000,0.030631,,0.969058,0,534,0,72.479365
9571,105337,0,762867,13.808043,0.000000,0.025751,non_zero_exit,0.968960,0,534,0,72.471793
9572,105337,0,762867,13.808043,0.000000,1.024216,,0.968965,0,534,0,72.474668
9573,105337,0,762867,13.808043,0.000000,0.032895,,0.968868,0,534,0,72.477543
9574,105337,0,762867,13.808043,0.000000,2.036319,,0.968979,0,534,0,72.480418
9575,105337,0,762867,13.808043,0.000000,0.031952,,0.968881,0,534,0,72.483292
9576,105337,0,762867,13.808043,0.000000,0.029755,,0.968783,0,534,0,72.486165
9577,105337,0,762867,13.808043,0.000000,0.026659,,0.968685,0,534,0,72.489037
9578,105337,0,762867,13.808043,0.000000,0.530310,,0.968639,0,534,0,72.491909
9579,105337,0,762867,13.808043,0.000000,1.038975,,0.968646,0,534,0,72.494781
9580,105337,0,762867,13.808043,0.000000,1.030433,,0.968653,0,534,0,72.497652
9581,105337,0,762867,13.808043,0.000000,5.003290,timeout,0.969074,0,535,0,72.490086
9582,105337,0,762867,13.808043,0.000000,1.031584,,0.969080,0,535,0,72.492956
9583,105337,0,762867,13.808043,0.000000,1.031470,,0.969087,0,535,0,72.495826
9584,105337,0,762867,13.808043,0.000000,0.333344,,0.969021,0,535,0,72.498696
9585,105337,0,762867,13.808043,0.000000,0.029325,,0.968923,0,535,0,72.501565
9586,105339,2,762867,13.808305,0.000262,0.922108,,0.968918,0,535,0,72.504433
9587,105339,0,762867,13.808305,0.000000,2.032449,,0.969029,0,535,0,72.507301
9588,105339,0,762867,13.808305,0.000000,1.037542,,0.969036,0,535,0,72.510168
9589,105339,0,762867,13.808305,0.000000,0.333448,,0.968970,0,535,0,72.513034
9590,105339,0,762867,13.808305,0.000000,1.028811,,0.968976,0,535,0,72.515900
9591,105339,0,762867,13.808305,0.000000,0.022492,non_zero_exit,0.968877,0,535,0,72.508340
9592,105339,0,762867,13.808305,0.000000,1.035224,,0.968884,0,535,0,72.511206
9593,105339,0,762867,13.808305,0.000000,3.036104,,0.969099,0,535,0,72.514071
9594,105339,0,762867,13.808305,0.000000,3.035722,,0.969315,0,535,0,72.516936
9595,105339,0,762867,13.808305,0.000000,5.008083,timeout,0.969736,0,536,0,72.509379
9596,105339,0,762867,13.808305,0.000000,1.532923,non_zero_exit,0.969794,0,536,0,72.501823
9597,105339,0,762867,13.808305,0.000000,0.025118,,0.969696,0,536,0,72.504688
9598,105339,0,762867,13.808305,0.000000,0.035586,,0.969599,0,536,0,72.507553
9599,105339,0,762867,13.808305,0.000000,0.027537,non_zero_exit,0.969501,0,536,0,72.500000
9600,105339,0,762867,13.808305,0.000000,0.028041,,0.969402,0,536,0,72.502864
9601,105339,0,762867,13.808305,0.000000,1.030965,,0.969409,0,536,0,72.505728
9602,105339,0,762867,13.808305,0.000000,0.029414,,0.969311,0,536,0,72.508591
9603,105339,0,762867,13.808305,0.000000,5.004586,timeout,0.969731,0,537,0,72.501041
9604,105339,0,762867,13.808305,0.000000,0.528649,,0.969685,0,537,0,72.503904
9605,105339,0,762867,13.808305,0.000000,0.023123,non_zero_exit,0.969587,0,537,0,72.496356
9606,105339,0,762867,13.808305,0.000000,1.027740,,0.969593,0,537,0,72.499219
9607,105339,0,762867,13.808305,0.000000,0.023275,non_zero_exit,0.969494,0,537,0,72.491674
9608,105339,0,762867,13.808305,0.000000,1.032582,,0.969501,0,537,0,72.494536
9609,105339,0,762867,13.808305,0.000000,0.023874,,0.969402,0,537,0,72.497399
9610,105339,0,762867,13.808305,0.000000,0.033727,,0.969305,0,537,0,72.500260
9611,105339,0,762867,13.808305,0.000000,0.023407,non_zero_exit,0.969207,0,537,0,72.492717
9612,105339,0,762867,13.808305,0.000000,0.022668,non_zero_exit,0.969108,0,537,0,72.485176
9613,105339,0,762867,13.808305,0.000000,4.047360,,0.969428,0,537,0,72.488038
9614,105339,0,762867,13.808305,0.000000,1.032182,,0.969435,0,537,0,72.490900
9615,105339,0,762867,13.808305,0.000000,1.030186,,0.969441,0,537,0,72.493760
9616,105339,0,762867,13.808305,0.000000,0.333953,,0.969375,0,537,0,72.496621
9617,105339,0,762867,13.808305,0.000000,3.036018,,0.969590,0,537,0,72.499480
9618,105339,0,762867,13.808305,0.000000,1.036035,,0.969597,0,537,0,72.502339
9619,105339,0,762867,13.808305,0.000000,0.026486,non_zero_exit,0.969499,0,537,0,72.494802
9620,105339,0,762867,13.808305,0.000000,0.030351,,0.969401,0,537,0,72.497661
9621,105339,0,762867,13.808305,0.000000,0.031538,,0.969304,0,537,0,72.500520
9622,105339,0,762867,13.808305,0.000000,0.023550,non_zero_exit,0.969206,0,537,0,72.492986
9623,105339,0,762867,13.808305,0.000000,1.545305,,0.969265,0,537,0,72.495844
9624,105339,0,762867,13.808305,0.000000,0.032221,,0.969168,0,537,0,72.498701
9625,105339,0,762867,13.808305,0.000000,5.007776,timeout,0.969588,0,538,0,72.491170
9626,105339,0,762867,13.808305,0.000000,1.029634,,0.969594,0,538,0,72.494027
9627,105339,0,762867,13.808305,0.000000,0.020452,non_zero_exit,0.969495,0,538,0,72.486498
9628,105339,0,762867,13.808305,0.000000,0.029456,,0.969398,0,538,0,72.489355
9629,105339,0,762867,13.808305,0.000000,0.030868,,0.969300,0,538,0,72.492212
9630,105339,0,762867,13.808305,0.000000,1.031063,,0.969307,0,538,0,72.495068
9631,105339,0,762867,13.808305,0.000000,1.030995,,0.969313,0,538,0,72.497924
9632,105339,0,762867,13.808305,0.000000,1.030492,,0.969319,0,538,0,72.500779
9633,105339,0,762867,13.808305,0.000000,1.036760,,0.969326,0,538,0,72.503633
9634,105339,0,762867,13.808305,0.000000,0.022449,non_zero_exit,0.969228,0,538,0,72.496108
9635,105339,0,762867,13.808305,0.000000,0.029082,,0.969130,0,538,0,72.498962
9636,105339,0,762867,13.808305,0.000000,0.033379,,0.969033,0,538,0,72.501816
9637,105339,0,762867,13.808305,0.000000,1.029445,,0.969040,0,538,0,72.504669
9638,105339,0,762867,13.808305,0.000000,0.025983,non_zero_exit,0.968942,0,538,0,72.497147
9639,105339,0,762867,13.808305,0.000000,3.117487,,0.969165,0,538,0,72.500000
9640,105339,0,762867,13.808305,0.000000,5.004519,timeout,0.969583,0,539,0,72.492480
9641,105339,0,762867,13.808305,0.000000,0.030136,,0.969486,0,539,0,72.495333
9642,105339,0,762867,13.808305,0.000000,1.545739,,0.969546,0,539,0,72.498185
9643,105339,0,762867,13.808305,0.000000,1.530870,,0.969604,0,539,0,72.501037
9644,105339,0,762867,13.808305,0.000000,0.021563,non_zero_exit,0.969506,0,539,0,72.493520
9645,105339,0,762867,13.808305,0.000000,0.029670,,0.969408,0,539,0,72.496372
9646,105339,0,762867,13.808305,0.000000,0.033714,,0.969311,0,539,0,72.499223
9647,105339,0,762867,13.808305,0.000000,1.029250,,0.969317,0,539,0,72.502073
9648,105339,0,762867,13.808305,0.000000,3.928227,,0.969624,0,539,0,72.504923
9649,105339,0,762867,13.808305,0.000000,0.032038,,0.969527,0,539,0,72.507772
9650,105339,0,762867,13.808305,0.000000,0.026221,,0.969429,0,539,0,72.510621
9651,105339,0,762867,13.808305,0.000000,0.022512,non_zero_exit,0.969331,0,539,0,72.503108
9652,105340,1,762867,13.808436,0.000131,0.029554,,0.969234,0,539,0,72.505957
9653,105340,0,762867,13.808436,0.000000,0.025996,non_zero_exit,0.969136,0,539,0,72.498446
9654,105340,0,762867,13.808436,0.000000,0.031280,,0.969039,0,539,0,72.501295
9655,105340,0,762867,13.808436,0.000000,0.023002,non_zero_exit,0.968941,0,539,0,72.493786
9656,105340,0,762867,13.808436,0.000000,0.037901,,0.968844,0,539,0,72.496635
9657,105340,0,762867,13.808436,0.000000,0.134294,,0.968758,0,539,0,72.499482
9658,105340,0,762867,13.808436,0.000000,0.028235,,0.968661,0,539,0,72.502329
9659,105340,0,762867,13.808436,0.000000,0.029577,,0.968563,0,539,0,72.505176
9660,105340,0,762867,13.808436,0.000000,0.036454,,0.968467,0,539,0,72.508022
9661,105340,0,762867,13.808436,0.000000,1.027645,,0.968473,0,539,0,72.510867
9662,105340,0,762867,13.808436,0.000000,0.023000,non_zero_exit,0.968375,0,539,0,72.503363
9663,105340,0,762867,13.808436,0.000000,0.033090,,0.968278,0,539,0,72.506209
9664,105340,0,762867,13.808436,0.000000,0.031165,,0.968181,0,539,0,72.509053
9665,105340,0,762867,13.808436,0.000000,0.029587,,0.968084,0,539,0,72.511897
9666,105340,0,762867,13.808436,0.000000,2.033872,,0.968195,0,539,0,72.514741
9667,105340,0,762867,13.808436,0.000000,0.035469,,0.968098,0,539,0,72.517584
9668,105340,0,762867,13.808436,0.000000,0.029200,,0.968001,0,539,0,72.520426
9669,105340,0,762867,13.808436,0.000000,0.030993,,0.967904,0,539,0,72.523268
9670,105340,0,762867,13.808436,0.000000,1.034845,,0.967911,0,539,0,72.526109
9671,105340,0,762867,13.808436,0.000000,0.022633,non_zero_exit,0.967813,0,539,0,72.518610
9672,105340,0,762867,13.808436,0.000000,3.046708,,0.968028,0,539,0,72.521451
9673,105340,0,762867,13.808436,0.000000,0.026769,,0.967931,0,539,0,72.524292
9674,105340,0,762867,13.808436,0.000000,5.003993,timeout,0.968348,0,540,0,72.516796
9675,105340,0,762867,13.808436,0.000000,1.034298,,0.968355,0,540,0,72.519636
9676,105340,0,762867,13.808436,0.000000,1.035964,,0.968362,0,540,0,72.522476
9677,105340,0,762867,13.808436,0.000000,0.026622,,0.968265,0,540,0,72.525315
9678,105340,0,762867,13.808436,0.000000,0.021567,non_zero_exit,0.968167,0,540,0,72.517822
9679,105340,0,762867,13.808436,0.000000,0.023844,non_zero_exit,0.968069,0,540,0,72.510331
9680,105340,0,762867,13.808436,0.000000,3.534774,,0.968334,0,540,0,72.513170
9681,105340,0,762867,13.808436,0.000000,5.007922,timeout,0.968752,0,541,0,72.505681
9682,105340,0,762867,13.808436,0.000000,3.034784,,0.968965,0,541,0,72.508520
9683,105340,0,762867,13.808436,0.000000,0.031884,non_zero_exit,0.968868,0,541,0,72.501033
9684,105340,0,762867,13.808436,0.000000,0.031428,,0.968771,0,541,0,72.503872
9685,105340,0,762867,13.808436,0.000000,3.035655,,0.968985,0,541,0,72.506711
9686,105340,0,762867,13.808436,0.000000,0.022197,non_zero_exit,0.968887,0,541,0,72.499226
9687,105340,0,762867,13.808436,0.000000,2.145545,,0.969008,0,541,0,72.502064
9688,105340,0,762867,13.808436,0.000000,2.041113,,0.969119,0,541,0,72.504902
9689,105340,0,762867,13.808436,0.000000,0.028907,,0.969022,0,541,0,72.507740
9690,105340,0,762867,13.808436,0.000000,3.038543,,0.969236,0,541,0,72.510577
9691,105340,0,762867,13.808436,0.000000,0.034014,,0.969139,0,541,0,72.513413
9692,105340,0,762867,13.808436,0.000000,0.029791,,0.969042,0,541,0,72.516249
9693,105340,0,762867,13.808436,0.000000,0.023793,non_zero_exit,0.968945,0,541,0,72.508768
9694,105340,0,762867,13.808436,0.000000,0.023055,non_zero_exit,0.968847,0,541,0,72.501289
9695,105340,0,762867,13.808436,0.000000,0.032212,,0.968751,0,541,0,72.504125
9696,105340,0,762867,13.808436,0.000000,0.026592,,0.968653,0,541,0,72.506961
9697,105340,0,762867,13.808436,0.000000,2.030931,,0.968763,0,541,0,72.509796
9698,105340,0,762867,13.808436,0.000000,0.022403,non_zero_exit,0.968665,0,541,0,72.502320
9699,105340,0,762867,13.808436,0.000000,0.025611,non_zero_exit,0.968568,0,541,0,72.494845
9700,105340,0,762867,13.808436,0.000000,2.038079,,0.968678,0,541,0,72.497681
9701,105340,0,762867,13.808436,0.000000,2.032506,,0.968788,0,541,0,72.500515
9702,105340,0,762867,13.808436,0.000000,2.037560,,0.968898,0,541,0,72.503349
9703,105340,0,762867,13.808436,0.000000,0.027494,non_zero_exit,0.968801,0,541,0,72.495878
9704,105340,0,762867,13.808436,0.000000,1.025949,,0.968807,0,541,0,72.498712
9705,105340,0,762867,13.808436,0.000000,0.027894,,0.968710,0,541,0,72.501545
9706,105340,0,762867,13.808436,0.000000,1.032371,,0.968717,0,541,0,72.504378
9707,105340,0,762867,13.808436,0.000000,0.028197,,0.968620,0,541,0,72.507211
9708,105340,0,762867,13.808436,0.000000,0.024192,non_zero_exit,0.968523,0,541,0,72.499743
9709,105340,0,762867,13.808436,0.000000,2.030012,,0.968632,0,541,0,72.502575
9710,105340,0,762867,13.808436,0.000000,1.035105,,0.968639,0,541,0,72.505406
9711,105340,0,762867,13.808436,0.000000,2.033747,,0.968748,0,541,0,72.508237
9712,105340,0,762867,13.808436,0.000000,0.027092,,0.968651,0,541,0,72.511068
9713,105340,0,762867,13.808436,0.000000,5.007558,timeout,0.969067,0,542,0,72.503603
9714,105340,0,762867,13.808436,0.000000,0.028850,,0.968970,0,542,0,72.506433
9715,105340,0,762867,13.808436,0.000000,1.033224,,0.968977,0,542,0,72.509263
9716,105341,1,762867,13.808567,0.000131,0.025318,non_zero_exit,0.968880,0,542,0,72.501801
9717,105341,0,762867,13.808567,0.000000,1.339146,,0.968918,0,542,0,72.504631
9718,105341,0,762867,13.808567,0.000000,5.004471,timeout,0.969333,0,543,0,72.497170
9719,105341,0,762867,13.808567,0.000000,3.033866,,0.969546,0,543,0,72.500000
9720,105341,0,762867,13.808567,0.000000,0.033151,,0.969449,0,543,0,72.502829
9721,105341,0,762867,13.808567,0.000000,0.031616,,0.969353,0,543,0,72.505657
9722,105341,0,762867,13.808567,0.000000,1.034746,,0.969360,0,543,0,72.508485
9723,105341,0,762867,13.808567,0.000000,0.031993,,0.969263,0,543,0,72.511312
9724,105341,0,762867,13.808567,0.000000,0.336441,,0.969198,0,543,0,72.514139
9725,105341,0,762867,13.808567,0.000000,0.025782,non_zero_exit,0.969101,0,543,0,72.506683
9726,105341,0,762867,13.808567,0.000000,0.032819,,0.969005,0,543,0,72.509510
9727,105341,0,762867,13.808567,0.000000,5.007805,timeout,0.969420,0,544,0,72.502056
9728,105341,0,762867,13.808567,0.000000,2.031101,,0.969529,0,544,0,72.504882
9729,105342,1,762867,13.808698,0.000131,0.036847,,0.969433,0,544,0,72.507708
9730,105342,0,762867,13.808698,0.000000,0.033759,,0.969337,0,544,0,72.510533
9731,105342,0,762867,13.808698,0.000000,0.023456,non_zero_exit,0.969240,0,544,0,72.503083
9732,105342,0,762867,13.808698,0.000000,1.031986,,0.969246,0,544,0,72.505908
9733,105342,0,762867,13.808698,0.000000,1.030042,,0.969253,0,544,0,72.508732
9734,105342,0,762867,13.808698,0.000000,1.542164,,0.969311,0,544,0,72.511556
9735,105342,0,762867,13.808698,0.000000,0.025438,,0.969215,0,544,0,72.514380
9736,105342,0,762867,13.808698,0.000000,0.027360,non_zero_exit,0.969118,0,544,0,72.506932
9737,105342,0,762867,13.808698,0.000000,2.029575,,0.969227,0,544,0,72.509756
9738,105342,0,762867,13.808698,0.000000,0.031248,,0.969130,0,544,0,72.512578
9739,105342,0,762867,13.808698,0.000000,0.026800,,0.969034,0,544,0,72.515400
9740,105343,1,762867,13.808829,0.000131,0.021893,non_zero_exit,0.968936,0,544,0,72.507956
9741,105343,0,762867,13.808829,0.000000,3.036003,,0.969149,0,544,0,72.510778
9742,105343,0,762867,13.808829,0.000000,1.034448,,0.969155,0,544,0,72.513600
9743,105343,0,762867,13.808829,0.000000,0.023937,non_zero_exit,0.969058,0,544,0,72.506158
9744,105343,0,762867,13.808829,0.000000,0.028793,,0.968962,0,544,0,72.508979
9745,105343,0,762867,13.808829,0.000000,1.030053,,0.968968,0,544,0,72.511800
9746,105343,0,762867,13.808829,0.000000,0.021976,non_zero_exit,0.968871,0,544,0,72.504360
9747,105343,0,762867,13.808829,0.000000,0.025638,non_zero_exit,0.968774,0,544,0,72.496922
9748,105343,0,762867,13.808829,0.000000,0.039201,,0.968679,0,544,0,72.499744
9749,105343,0,762867,13.808829,0.000000,1.038939,,0.968686,0,544,0,72.502564
9750,105343,0,762867,13.808829,0.000000,0.024571,non_zero_exit,0.968589,0,544,0,72.495129
9751,105343,0,762867,13.808829,0.000000,1.025548,,0.968595,0,544,0,72.497949
9752,105343,0,762867,13.808829,0.000000,1.030446,,0.968601,0,544,0,72.500769
9753,105343,0,762867,13.808829,0.000000,1.028993,,0.968608,0,544,0,72.503588
9754,105343,0,762867,13.808829,0.000000,1.029692,,0.968614,0,544,0,72.506407
9755,105343,0,762867,13.808829,0.000000,1.035287,,0.968621,0,544,0,72.509225
9756,105343,0,762867,13.808829,0.000000,0.029674,,0.968524,0,544,0,72.512043
9757,105345,2,762867,13.809091,0.000262,0.051940,,0.968430,0,544,0,72.514860
9758,105345,0,762867,13.809091,0.000000,1.027243,,0.968437,0,544,0,72.517676
9759,105345,0,762867,13.809091,0.000000,0.028611,,0.968340,0,544,0,72.520492
9760,105345,0,762867,13.809091,0.000000,3.033239,,0.968552,0,544,0,72.523307
9761,105345,0,762867,13.809091,0.000000,0.025685,,0.968455,0,544,0,72.526122
9762,105345,0,762867,13.809091,0.000000,0.030615,,0.968359,0,544,0,72.528936
9763,105345,0,762867,13.809091,0.000000,0.609862,,0.968322,0,544,0,72.531749
9764,105345,0,762867,13.809091,0.000000,0.034145,,0.968227,0,544,0,72.534562
9765,105345,0,762867,13.809091,0.000000,0.026472,,0.968130,0,544,0,72.537375
9766,105345,0,762867,13.809091,0.000000,0.024404,non_zero_exit,0.968034,0,544,0,72.529948
9767,105345,0,762867,13.809091,0.000000,0.032394,,0.967938,0,544,0,72.532760
9768,105348,3,762867,13.809484,0.000393,0.036218,non_zero_exit,0.967843,0,544,0,72.525335
9769,105348,0,762867,13.809484,0.000000,0.025342,non_zero_exit,0.967746,0,544,0,72.517912
9770,105348,0,762867,13.809484,0.000000,0.029209,,0.967650,0,544,0,72.520725
9771,105348,0,762867,13.809484,0.000000,0.036081,,0.967555,0,544,0,72.523537
9772,105348,0,762867,13.809484,0.000000,1.031461,,0.967561,0,544,0,72.526348
9773,105348,0,762867,13.809484,0.000000,0.030251,,0.967465,0,544,0,72.529159
9774,105348,0,762867,13.809484,0.000000,0.031827,,0.967370,0,544,0,72.531969
9775,105348,0,762867,13.809484,0.000000,5.003900,timeout,0.967782,0,545,0,72.524550
9776,105348,0,762867,13.809484,0.000000,1.037972,,0.967790,0,545,0,72.527360
9777,105348,0,762867,13.809484,0.000000,1.033988,,0.967796,0,545,0,72.530170
9778,105348,0,762867,13.809484,0.000000,0.032888,,0.967701,0,545,0,72.532979
9779,105348,0,762867,13.809484,0.000000,0.025396,non_zero_exit,0.967604,0,545,0,72.525562
9780,105348,0,762867,13.809484,0.000000,0.031021,,0.967509,0,545,0,72.528371
9781,105348,0,762867,13.809484,0.000000,0.034236,,0.967413,0,545,0,72.531180
9782,105348,0,762867,13.809484,0.000000,1.036769,,0.967420,0,545,0,72.533988
9783,105348,0,762867,13.809484,0.000000,1.038205,,0.967428,0,545,0,72.536795
9784,105348,0,762867,13.809484,0.000000,0.071481,,0.967336,0,545,0,72.539601
9785,105348,0,762867,13.809484,0.000000,0.061699,,0.967244,0,545,0,72.542408
9786,105348,0,762867,13.809484,0.000000,0.025120,non_zero_exit,0.967147,0,545,0,72.534995
9787,105348,0,762867,13.809484,0.000000,0.330786,,0.967082,0,545,0,72.537801
9788,105348,0,762867,13.809484,0.000000,1.031134,,0.967089,0,545,0,72.540607
9789,105348,0,762867,13.809484,0.000000,0.658389,non_zero_exit,0.967057,0,545,0,72.533197
9790,105348,0,762867,13.809484,0.000000,0.023677,non_zero_exit,0.966961,0,545,0,72.525789
9791,105348,0,762867,13.809484,0.000000,0.027333,non_zero_exit,0.966865,0,545,0,72.518382
9792,105348,0,762867,13.809484,0.000000,3.034471,,0.967076,0,545,0,72.521189
9793,105348,0,762867,13.809484,0.000000,0.032558,,0.966981,0,545,0,72.523994
9794,105348,0,762867,13.809484,0.000000,0.021591,non_zero_exit,0.966884,0,545,0,72.516590
9795,105348,0,762867,13.809484,0.000000,0.030052,,0.966789,0,545,0,72.519396
9796,105348,0,762867,13.809484,0.000000,0.029677,,0.966693,0,545,0,72.522201
9797,105348,0,762867,13.809484,0.000000,0.021724,non_zero_exit,0.966596,0,545,0,72.514799
9798,105348,0,762867,13.809484,0.000000,0.033723,,0.966501,0,545,0,72.517604
